,weekNum,partNum,realCount,backorder,done,product_qty,date_planned,backorderStatus,netQty
2722,18,PC-SPDY-2-04-E,0.0,False,False,,,,
2723,19,PC-SPDY-2-04-E,0.0,False,False,,,,
2724,20,PC-SPDY-2-04-E,0.0,False,False,,,,
2725,21,PC-SPDY-2-04-E,0.0,False,False,,,,
2726,22,PC-SPDY-2-04-E,0.0,False,False,,,,
2727,23,PC-SPDY-2-04-E,0.0,False,False,,,,
2728,24,PC-SPDY-2-04-E,0.0,False,False,,,,
2729,24,PC-SPDY-2-04-E,0.0,False,False,,,,
2730,26,PC-SPDY-2-04-E,0.0,False,False,,,,
2731,27,PC-SPDY-2-04-E,0.0,False,False,,,,
2732,28,PC-SPDY-2-04-E,0.0,False,False,,,,
2733,1,PC-SPDY-2-04-E,1.0,True,False,,,,
2734,1,SFTY-1-04-212,0.0,True,False,,,,
2735,1,SFTY-1-04-213,0.0,True,False,,,,
2736,3,SFTY-1-04-212,0.0,True,False,,,,
2737,3,SFTY-1-04-213,0.0,True,False,,,,
2738,7,SFTY-1-04-212,0.0,True,False,,,,
2739,7,SFTY-1-04-212,0.0,True,False,,,,
2740,7,SFTY-1-04-213,0.0,True,False,,,,
2741,7,SFTY-1-04-213,0.0,True,False,,,,
2742,8,SFTY-1-04-212,0.0,True,False,,,,
2743,8,SFTY-1-04-212,0.0,True,False,,,,
2744,8,SFTY-1-04-213,0.0,True,False,,,,
2745,8,SFTY-1-04-213,0.0,True,False,,,,
2746,9,SFTY-1-04-212,0.0,False,False,,,,
2747,9,SFTY-1-04-213,0.0,False,False,,,,
2748,10,SFTY-1-04-212,0.0,False,False,,,,
2749,10,SFTY-1-04-213,0.0,False,False,,,,
2750,11,SFTY-1-04-212,0.0,False,False,36.0,2022-03-15 19:00:00,False,36.0
2751,11,SFTY-1-04-213,0.0,False,False,36.0,2022-03-15 19:00:00,False,36.0
2752,12,SFTY-1-04-212,0.0,False,False,,,,
2753,12,SFTY-1-04-213,0.0,False,False,,,,
2754,3,PC-SPDY-2-01,1.0,True,False,,,,
2755,25,TS-1-01-17ACRES,0.0,True,True,,,,
2756,28,TS-1-01-17ACRES,1.0,True,False,,,,
2757,41,PC-SPDY-1-01,0.0,True,True,,,,
2758,41,PC-SPDY-1-01,0.0,True,True,,,,
2759,41,PC-SPDY-1-01,0.0,True,True,,,,
2760,41,PC-SPDY-1-01,0.0,True,True,,,,
2761,10,PC-SPDY-1-03-E,0.0,False,False,,,,
2762,11,PC-SPDY-1-03-E,0.0,False,False,,,,
2763,12,PC-SPDY-1-03-E,0.0,False,False,,,,
2764,15,PC-SPDY-1-03-E,0.0,False,False,,,,
2765,15,PC-SPDY-1-03-E,0.0,False,False,,,,
2766,16,PC-SPDY-1-03-E,0.0,False,False,,,,
2767,16,PC-SPDY-1-03-E,0.0,False,False,,,,
2768,17,PC-SPDY-1-03-E,0.0,False,False,,,,
2769,17,PC-SPDY-1-03-E,0.0,False,False,,,,
2770,18,PC-SPDY-1-03-E,0.0,False,False,,,,
2771,18,PC-SPDY-1-03-E,0.0,False,False,,,,
2772,19,PC-SPDY-1-03-E,0.0,False,False,,,,
2773,19,PC-SPDY-1-03-E,0.0,False,False,,,,
2774,3,SFTY-1-01-50,0.0,True,False,,,,
2775,13,SFTY-1-01-50,0.0,False,False,,,,
2776,14,SFTY-1-01-50,0.0,False,False,,,,
2777,21,SFTY-1-01-50,0.0,False,False,,,,
2778,22,SFTY-1-01-50,0.0,False,False,,,,
2779,23,SFTY-1-01-50,0.0,False,False,,,,
2780,24,SFTY-1-01-50,0.0,False,False,,,,
2781,24,SFTY-1-01-50,0.0,False,False,,,,
2782,26,SFTY-1-01-50,0.0,False,False,,,,
2783,27,SFTY-1-01-50,0.0,False,False,,,,
2784,28,SFTY-1-01-50,0.0,False,False,,,,
2785,20,PC-SPDY-1-03-E,0.0,False,False,,,,
2786,20,PC-SPDY-1-03-E,0.0,False,False,,,,
2787,25,PS-1-01-HV300W,0.0,True,True,,,,
2788,28,PS-1-01-HV300W,1.0,True,False,,,,
2789,39,PS-1-01-HV300W,1.0,True,True,,,,
2790,41,MC-SPDY-1-01,0.0,True,True,,,,
2791,41,MC-SPDY-1-01,0.0,True,True,,,,
2792,41,MC-SPDY-1-01,0.0,True,True,,,,
2793,41,MC-SPDY-1-01,0.0,True,True,,,,
2794,1,MC-SPDY-1-02,1.0,True,False,,,,
2795,8,MC-SPDY-1-02,0.0,True,False,,,,
2796,8,MC-SPDY-1-02,0.0,True,False,,,,
2797,9,MC-SPDY-1-02,0.0,False,False,,,,
2798,10,MC-SPDY-1-02,0.0,False,False,25.0,2022-03-10 20:00:00,False,25.0
2799,10,MC-SPDY-1-02,0.0,False,False,25.0,2022-03-10 20:00:00,False,25.0
2800,11,MC-SPDY-1-02,0.0,False,False,,,,
2801,11,MC-SPDY-1-02,0.0,False,False,,,,
2802,12,MC-SPDY-1-02,0.0,False,False,,,,
2803,12,MC-SPDY-1-02,0.0,False,False,,,,
2804,3,SFTY-1-04-101,0.0,True,False,,,,
2805,13,SFTY-1-04-101,0.0,False,False,,,,
2806,14,SFTY-1-04-101,0.0,False,False,,,,
2807,15,SFTY-1-04-101,0.0,False,True,,,,
2808,15,SFTY-1-04-101,0.0,False,False,,,,
2809,16,SFTY-1-04-101,0.0,False,False,,,,
2810,17,SFTY-1-04-101,0.0,False,False,,,,
2811,18,SFTY-1-04-101,0.0,False,False,,,,
2812,19,SFTY-1-04-101,0.0,False,False,,,,
2813,20,SFTY-1-04-101,0.0,False,False,,,,
2814,21,SFTY-1-04-101,0.0,False,False,,,,
2815,22,SFTY-1-04-101,0.0,False,False,,,,
2816,23,SFTY-1-04-101,0.0,False,False,,,,
2817,24,SFTY-1-04-101,0.0,False,False,,,,
2818,24,SFTY-1-04-101,0.0,False,False,,,,
2819,26,SFTY-1-04-101,0.0,False,False,,,,
2820,27,SFTY-1-04-101,0.0,False,False,,,,
2821,28,SFTY-1-04-101,0.0,False,False,,,,
2822,41,FB-SPDY-1-01,0.0,True,True,,,,
2823,41,FB-SPDY-1-01,0.0,True,True,,,,
2824,41,FB-SPDY-1-01,0.0,True,True,,,,
2825,41,FB-SPDY-1-01,0.0,True,True,,,,
2826,41,FB-SPDY-1-01,1.0,True,True,,,,
2827,39,FB-SPDY-1-01,0.0,True,True,,,,
2828,43,FB-SPDY-1-01,1.0,True,True,,,,
2829,48,FB-SPDY-1-01,0.0,True,True,,,,
2830,49,FB-SPDY-1-01,1.0,True,False,,,,
2831,1,FB-SPDY-1-01,1.0,True,False,,,,
2832,8,FB-SPDY-1-01,0.0,True,False,,,,
2833,8,FB-SPDY-1-01,0.0,True,False,,,,
2834,9,FB-SPDY-1-01,0.0,False,False,,,,
2835,10,FB-SPDY-1-01,0.0,False,False,25.0,2022-03-10 20:00:00,False,25.0
2836,10,FB-SPDY-1-01,0.0,False,False,25.0,2022-03-10 20:00:00,False,25.0
2837,11,FB-SPDY-1-01,0.0,False,False,,,,
2838,11,FB-SPDY-1-01,0.0,False,False,,,,
2839,12,FB-SPDY-1-01,0.0,False,False,,,,
2840,12,FB-SPDY-1-01,0.0,False,False,,,,
2841,41,ELEC-1-FAN-2460-1,0.0,True,True,,,,
2842,41,ELEC-1-FAN-2460-1,0.0,True,True,,,,
2843,41,ELEC-1-FAN-2460-1,0.0,True,True,,,,
2844,41,ELEC-1-FAN-2460-1,0.0,True,True,,,,
2845,41,ELEC-1-FAN-2460-1,0.0,True,True,,,,
2846,41,ELEC-1-FAN-2460-1,0.0,True,True,,,,
2847,41,ELEC-1-FAN-2460-1,0.0,True,True,,,,
2848,1,PS-1-01-LV24,0.0,True,False,,,,
2849,7,PS-1-01-LV24,0.0,True,False,,,,
2850,7,PS-1-01-LV24,0.0,True,False,,,,
2851,7,PS-1-01-LV24,0.0,True,False,,,,
2852,8,PS-1-01-LV24,0.0,True,False,,,,
2853,8,PS-1-01-LV24,0.0,True,False,,,,
2854,9,PS-1-01-LV24,0.0,False,False,,,,
2855,10,PS-1-01-LV24,0.0,False,False,,,,
2856,10,PS-1-01-LV24,0.0,False,False,,,,
2857,11,PS-1-01-LV24,0.0,False,False,,,,
2858,11,PS-1-01-LV24,0.0,False,False,,,,
2859,12,PS-1-01-LV24,0.0,False,False,,,,
2860,12,PS-1-01-LV24,0.0,False,False,,,,
2861,3,SFTY-1-04-92,0.0,True,False,,,,
2862,13,SFTY-1-04-92,0.0,False,False,,,,
2863,14,SFTY-1-04-92,0.0,False,False,,,,
2864,15,SFTY-1-04-92,0.0,False,True,,,,
2865,15,SFTY-1-04-92,0.0,False,False,,,,
2866,16,SFTY-1-04-92,0.0,False,False,,,,
2867,17,SFTY-1-04-92,0.0,False,False,,,,
2868,18,SFTY-1-04-92,0.0,False,False,,,,
2869,19,SFTY-1-04-92,0.0,False,False,,,,
2870,20,SFTY-1-04-92,0.0,False,False,,,,
2871,21,SFTY-1-04-92,0.0,False,False,,,,
2872,22,SFTY-1-04-92,0.0,False,False,,,,
2873,23,SFTY-1-04-92,0.0,False,False,,,,
2874,24,SFTY-1-04-92,0.0,False,False,,,,
2875,24,SFTY-1-04-92,0.0,False,False,,,,
2876,26,SFTY-1-04-92,0.0,False,False,,,,
2877,27,SFTY-1-04-92,0.0,False,False,,,,
2878,28,SFTY-1-04-92,0.0,False,False,,,,
2879,41,ELEC-1-FAN-2460,0.0,True,True,,,,
2880,41,ELEC-1-FAN-2460,0.0,True,True,,,,
2881,41,ELEC-1-FAN-2460,0.0,True,True,,,,
2882,41,ELEC-1-FAN-2460,5.0,True,True,,,,
2883,1,PS-1-01-LV12,0.0,True,False,,,,
2884,7,PS-1-01-LV12,0.0,True,False,,,,
2885,7,PS-1-01-LV12,0.0,True,False,,,,
2886,7,PS-1-01-LV12,0.0,True,False,,,,
2887,8,PS-1-01-LV12,0.0,True,False,,,,
2888,8,PS-1-01-LV12,0.0,True,False,,,,
2889,9,PS-1-01-LV12,0.0,False,False,,,,
2890,10,PS-1-01-LV12,0.0,False,False,,,,
2891,10,PS-1-01-LV12,0.0,False,False,,,,
2892,11,PS-1-01-LV12,0.0,False,False,30.0,2022-03-16 19:00:00,False,30.0
2893,11,PS-1-01-LV12,0.0,False,False,30.0,2022-03-16 19:00:00,False,30.0
2894,12,PS-1-01-LV12,0.0,False,False,,,,
2895,12,PS-1-01-LV12,0.0,False,False,,,,
2896,3,PS-1-01-LV24,0.0,True,False,,,,
2897,13,PS-1-01-LV24,0.0,False,False,,,,
2898,14,PS-1-01-LV24,0.0,False,False,,,,
2899,15,PS-1-01-LV24,0.0,False,True,,,,
2900,15,PS-1-01-LV24,0.0,False,False,,,,
2901,15,PS-1-01-LV24,0.0,False,False,,,,
2902,15,PS-1-01-LV24,0.0,False,False,,,,
2903,16,PS-1-01-LV24,0.0,False,False,,,,
2904,16,PS-1-01-LV24,0.0,False,False,,,,
2905,16,PS-1-01-LV24,0.0,False,False,,,,
2906,17,PS-1-01-LV24,0.0,False,False,,,,
2907,17,PS-1-01-LV24,0.0,False,False,,,,
2908,17,PS-1-01-LV24,0.0,False,False,,,,
2909,18,PS-1-01-LV24,0.0,False,False,,,,
2910,18,PS-1-01-LV24,0.0,False,False,,,,
2911,18,PS-1-01-LV24,0.0,False,False,,,,
2912,19,PS-1-01-LV24,0.0,False,False,,,,
2913,19,PS-1-01-LV24,0.0,False,False,,,,
2914,19,PS-1-01-LV24,0.0,False,False,,,,
2915,20,PS-1-01-LV24,0.0,False,False,,,,
2916,20,PS-1-01-LV24,0.0,False,False,,,,
2917,20,PS-1-01-LV24,0.0,False,False,,,,
2918,21,PS-1-01-LV24,0.0,False,False,,,,
2919,22,PS-1-01-LV24,0.0,False,False,,,,
2920,23,PS-1-01-LV24,0.0,False,False,,,,
2921,24,PS-1-01-LV24,0.0,False,False,,,,
2922,24,PS-1-01-LV24,0.0,False,False,,,,
2923,26,PS-1-01-LV24,0.0,False,False,,,,
2924,27,PS-1-01-LV24,0.0,False,False,,,,
2925,28,PS-1-01-LV24,0.0,False,False,,,,
2926,41,ELEC-1-CON-FANPLUG,0.0,True,True,,,,
2927,41,ELEC-1-CON-FANPLUG,0.0,True,True,,,,
2928,41,ELEC-1-CON-FANPLUG,0.0,True,True,,,,
2929,41,ELEC-1-CON-FANPLUG,5.0,True,True,,,,
2930,1,AC-1-01-SL4ZDB,0.0,True,False,,,,
2931,7,AC-1-01-SL4ZDB,0.0,True,False,,,,
2932,7,AC-1-01-SL4ZDB,0.0,True,False,,,,
2933,7,AC-1-01-SL4ZDB,0.0,True,False,,,,
2934,8,AC-1-01-SL4ZDB,0.0,True,False,,,,
2935,8,AC-1-01-SL4ZDB,0.0,True,False,,,,
2936,9,AC-1-01-SL4ZDB,0.0,False,False,,,,
2937,10,AC-1-01-SL4ZDB,0.0,False,False,,,,
2938,10,AC-1-01-SL4ZDB,0.0,False,False,,,,
2939,11,AC-1-01-SL4ZDB,0.0,False,False,,,,
2940,11,AC-1-01-SL4ZDB,0.0,False,False,,,,
2941,12,AC-1-01-SL4ZDB,0.0,False,False,,,,
2942,12,AC-1-01-SL4ZDB,0.0,False,False,,,,
2943,3,PS-1-01-LV12,0.0,True,False,,,,
2944,13,PS-1-01-LV12,0.0,False,False,,,,
2945,14,PS-1-01-LV12,0.0,False,False,,,,
2946,15,PS-1-01-LV12,0.0,False,True,,,,
2947,15,PS-1-01-LV12,0.0,False,False,,,,
2948,15,PS-1-01-LV12,0.0,False,False,,,,
2949,15,PS-1-01-LV12,0.0,False,False,,,,
2950,16,PS-1-01-LV12,0.0,False,False,,,,
2951,16,PS-1-01-LV12,0.0,False,False,,,,
2952,16,PS-1-01-LV12,0.0,False,False,,,,
2953,17,PS-1-01-LV12,0.0,False,False,,,,
2954,17,PS-1-01-LV12,0.0,False,False,,,,
2955,17,PS-1-01-LV12,0.0,False,False,,,,
2956,18,PS-1-01-LV12,0.0,False,False,,,,
2957,18,PS-1-01-LV12,0.0,False,False,,,,
2958,18,PS-1-01-LV12,0.0,False,False,,,,
2959,19,PS-1-01-LV12,0.0,False,False,,,,
2960,19,PS-1-01-LV12,0.0,False,False,,,,
2961,19,PS-1-01-LV12,0.0,False,False,,,,
2962,20,PS-1-01-LV12,0.0,False,False,,,,
2963,20,PS-1-01-LV12,0.0,False,False,,,,
2964,20,PS-1-01-LV12,0.0,False,False,,,,
2965,21,PS-1-01-LV12,0.0,False,False,,,,
2966,22,PS-1-01-LV12,0.0,False,False,,,,
2967,23,PS-1-01-LV12,0.0,False,False,,,,
2968,24,PS-1-01-LV12,0.0,False,False,,,,
2969,24,PS-1-01-LV12,0.0,False,False,,,,
2970,26,PS-1-01-LV12,0.0,False,False,,,,
2971,27,PS-1-01-LV12,0.0,False,False,,,,
2972,28,PS-1-01-LV12,0.0,False,False,,,,
2973,41,ELEC-1-FAN-2460-2,0.0,True,True,,,,
2974,41,ELEC-1-FAN-2460-2,0.0,True,True,,,,
2975,41,ELEC-1-FAN-2460-2,0.0,True,True,,,,
2976,1,AC-1-01-SLLS7SM,0.0,True,False,,,,
2977,7,AC-1-01-SLLS7SM,0.0,True,False,,,,
2978,7,AC-1-01-SLLS7SM,0.0,True,False,,,,
2979,7,AC-1-01-SLLS7SM,0.0,True,False,,,,
2980,8,AC-1-01-SLLS7SM,0.0,True,False,,,,
2981,8,AC-1-01-SLLS7SM,0.0,True,False,,,,
2982,9,AC-1-01-SLLS7SM,0.0,False,False,,,,
2983,10,AC-1-01-SLLS7SM,0.0,False,False,,,,
2984,10,AC-1-01-SLLS7SM,0.0,False,False,,,,
2985,11,AC-1-01-SLLS7SM,0.0,False,False,,,,
2986,11,AC-1-01-SLLS7SM,0.0,False,False,,,,
2987,12,AC-1-01-SLLS7SM,0.0,False,False,,,,
2988,12,AC-1-01-SLLS7SM,0.0,False,False,,,,
2989,3,AC-1-01-SL4ZDB,0.0,True,False,,,,
2990,13,AC-1-01-SL4ZDB,0.0,False,False,,,,
2991,14,AC-1-01-SL4ZDB,0.0,False,False,,,,
2992,15,AC-1-01-SL4ZDB,0.0,False,True,,,,
2993,15,AC-1-01-SL4ZDB,0.0,False,False,,,,
2994,15,AC-1-01-SL4ZDB,0.0,False,False,,,,
2995,15,AC-1-01-SL4ZDB,0.0,False,False,,,,
2996,16,AC-1-01-SL4ZDB,0.0,False,False,,,,
2997,16,AC-1-01-SL4ZDB,0.0,False,False,,,,
2998,16,AC-1-01-SL4ZDB,0.0,False,False,,,,
2999,17,AC-1-01-SL4ZDB,0.0,False,False,1.0,2021-04-29 19:00:00,True,1.0
3000,17,AC-1-01-SL4ZDB,0.0,False,False,1.0,2021-04-29 19:00:00,True,1.0
3001,17,AC-1-01-SL4ZDB,0.0,False,False,1.0,2021-04-29 19:00:00,True,1.0
3002,18,AC-1-01-SL4ZDB,0.0,False,False,,,,
3003,18,AC-1-01-SL4ZDB,0.0,False,False,,,,
3004,18,AC-1-01-SL4ZDB,0.0,False,False,,,,
3005,19,AC-1-01-SL4ZDB,0.0,False,False,,,,
3006,19,AC-1-01-SL4ZDB,0.0,False,False,,,,
3007,19,AC-1-01-SL4ZDB,0.0,False,False,,,,
3008,20,AC-1-01-SL4ZDB,0.0,False,False,,,,
3009,20,AC-1-01-SL4ZDB,0.0,False,False,,,,
3010,20,AC-1-01-SL4ZDB,0.0,False,False,,,,
3011,21,AC-1-01-SL4ZDB,0.0,False,False,,,,
3012,22,AC-1-01-SL4ZDB,0.0,False,False,,,,
3013,23,AC-1-01-SL4ZDB,0.0,False,False,,,,
3014,24,AC-1-01-SL4ZDB,0.0,False,False,,,,
3015,24,AC-1-01-SL4ZDB,0.0,False,False,,,,
3016,26,AC-1-01-SL4ZDB,0.0,False,False,,,,
3017,27,AC-1-01-SL4ZDB,0.0,False,False,,,,
3018,28,AC-1-01-SL4ZDB,0.0,False,False,,,,
3019,41,ELEC-1-FAN-2460-3,0.0,True,True,,,,
3020,41,ELEC-1-FAN-2460-3,0.0,True,True,,,,
3021,41,ELEC-1-FAN-2460-3,0.0,True,True,,,,
3022,3,AC-1-01-SLLS7SM,0.0,True,False,,,,
3023,13,AC-1-01-SLLS7SM,0.0,False,False,,,,
3024,14,AC-1-01-SLLS7SM,0.0,False,False,,,,
3025,15,AC-1-01-SLLS7SM,0.0,False,True,,,,
3026,15,AC-1-01-SLLS7SM,0.0,False,False,,,,
3027,15,AC-1-01-SLLS7SM,0.0,False,False,,,,
3028,15,AC-1-01-SLLS7SM,0.0,False,False,,,,
3029,16,AC-1-01-SLLS7SM,0.0,False,False,,,,
3030,16,AC-1-01-SLLS7SM,0.0,False,False,,,,
3031,16,AC-1-01-SLLS7SM,0.0,False,False,,,,
3032,17,AC-1-01-SLLS7SM,0.0,False,False,,,,
3033,17,AC-1-01-SLLS7SM,0.0,False,False,,,,
3034,17,AC-1-01-SLLS7SM,0.0,False,False,,,,
3035,18,AC-1-01-SLLS7SM,0.0,False,False,,,,
3036,18,AC-1-01-SLLS7SM,0.0,False,False,,,,
3037,18,AC-1-01-SLLS7SM,0.0,False,False,,,,
3038,19,AC-1-01-SLLS7SM,0.0,False,False,,,,
3039,19,AC-1-01-SLLS7SM,0.0,False,False,,,,
3040,19,AC-1-01-SLLS7SM,0.0,False,False,,,,
3041,20,AC-1-01-SLLS7SM,0.0,False,False,,,,
3042,20,AC-1-01-SLLS7SM,0.0,False,False,,,,
3043,20,AC-1-01-SLLS7SM,0.0,False,False,,,,
3044,21,AC-1-01-SLLS7SM,0.0,False,False,,,,
3045,22,AC-1-01-SLLS7SM,0.0,False,False,,,,
3046,23,AC-1-01-SLLS7SM,0.0,False,False,,,,
3047,24,AC-1-01-SLLS7SM,0.0,False,False,,,,
3048,24,AC-1-01-SLLS7SM,0.0,False,False,,,,
3049,26,AC-1-01-SLLS7SM,0.0,False,False,,,,
3050,27,AC-1-01-SLLS7SM,0.0,False,False,,,,
3051,28,AC-1-01-SLLS7SM,0.0,False,False,,,,
3052,41,PS-1-01-LV24,0.0,True,True,14.0,2021-10-14 19:00:00,True,0.0
3053,41,PS-1-01-LV24,0.0,True,True,14.0,2021-10-14 19:00:00,True,0.0
3054,41,PS-1-01-LV24,0.0,True,True,14.0,2021-10-14 19:00:00,True,0.0
3055,41,PS-1-01-LV24,0.0,True,True,14.0,2021-10-14 19:00:00,True,0.0
3056,41,PS-1-01-LV24,1.0,True,True,14.0,2021-10-14 19:00:00,True,0.0
3057,39,PS-1-01-LV24,0.0,True,True,,,,
3058,45,PS-1-01-LV24,1.0,True,True,0.0,2021-11-11 20:00:00,True,0.0
3059,43,PS-1-01-LV24,1.0,True,True,,,,
3060,48,PS-1-01-LV24,1.0,True,True,,,,
3061,49,PS-1-01-LV24,1.0,True,False,,,,
3062,1,LBL-HV-ENG,0.0,True,False,,,,
3063,41,PS-1-01-LV12,0.0,True,True,14.0,2021-10-14 19:00:00,True,0.0
3064,41,PS-1-01-LV12,0.0,True,True,14.0,2021-10-14 19:00:00,True,0.0
3065,41,PS-1-01-LV12,0.0,True,True,14.0,2021-10-14 19:00:00,True,0.0
3066,41,PS-1-01-LV12,0.0,True,True,14.0,2021-10-14 19:00:00,True,0.0
3067,41,PS-1-01-LV12,1.0,True,True,14.0,2021-10-14 19:00:00,True,0.0
3068,39,PS-1-01-LV12,0.0,True,True,,,,
3069,45,PS-1-01-LV12,1.0,True,True,0.0,2021-11-11 20:00:00,True,0.0
3070,43,PS-1-01-LV12,1.0,True,True,,,,
3071,48,PS-1-01-LV12,1.0,True,True,,,,
3072,49,PS-1-01-LV12,1.0,True,False,,,,
3073,1,LBL-RAD-ENG,0.0,True,False,,,,
3074,41,AC-1-01-SL4ZDB,0.0,True,True,,,,
3075,41,AC-1-01-SL4ZDB,0.0,True,True,,,,
3076,41,AC-1-01-SL4ZDB,0.0,True,True,,,,
3077,41,AC-1-01-SL4ZDB,0.0,True,True,,,,
3078,41,AC-1-01-SL4ZDB,1.0,True,True,,,,
3079,39,AC-1-01-SL4ZDB,0.0,True,True,,,,
3080,45,AC-1-01-SL4ZDB,1.0,True,True,,,,
3081,43,AC-1-01-SL4ZDB,1.0,True,True,,,,
3082,48,AC-1-01-SL4ZDB,1.0,True,True,,,,
3083,49,AC-1-01-SL4ZDB,1.0,True,False,,,,
3084,1,LBL-EC-LOC,0.0,True,False,,,,
3085,41,AC-1-01-SLLS7SM,0.0,True,True,,,,
3086,41,AC-1-01-SLLS7SM,0.0,True,True,,,,
3087,41,AC-1-01-SLLS7SM,0.0,True,True,,,,
3088,41,AC-1-01-SLLS7SM,0.0,True,True,,,,
3089,41,AC-1-01-SLLS7SM,1.0,True,True,,,,
3090,39,AC-1-01-SLLS7SM,0.0,True,True,,,,
3091,45,AC-1-01-SLLS7SM,1.0,True,True,,,,
3092,43,AC-1-01-SLLS7SM,1.0,True,True,,,,
3093,48,AC-1-01-SLLS7SM,1.0,True,True,,,,
3094,49,AC-1-01-SLLS7SM,1.0,True,False,,,,
3095,3,ELEC-1-CB-2POL25A,0.0,True,False,,,,
3096,13,ELEC-1-CB-2POL25A,0.0,False,False,,,,
3097,14,ELEC-1-CB-2POL25A,0.0,False,False,,,,
3098,15,ELEC-1-CB-2POL25A,0.0,False,True,,,,
3099,15,ELEC-1-CB-2POL25A,0.0,False,False,,,,
3100,15,ELEC-1-CB-2POL25A,0.0,False,False,,,,
3101,15,ELEC-1-CB-2POL25A,0.0,False,False,,,,
3102,16,ELEC-1-CB-2POL25A,0.0,False,False,,,,
3103,16,ELEC-1-CB-2POL25A,0.0,False,False,,,,
3104,16,ELEC-1-CB-2POL25A,0.0,False,False,,,,
3105,17,ELEC-1-CB-2POL25A,0.0,False,False,,,,
3106,17,ELEC-1-CB-2POL25A,0.0,False,False,,,,
3107,17,ELEC-1-CB-2POL25A,0.0,False,False,,,,
3108,18,ELEC-1-CB-2POL25A,0.0,False,False,,,,
3109,18,ELEC-1-CB-2POL25A,0.0,False,False,,,,
3110,18,ELEC-1-CB-2POL25A,0.0,False,False,,,,
3111,19,ELEC-1-CB-2POL25A,0.0,False,False,,,,
3112,19,ELEC-1-CB-2POL25A,0.0,False,False,,,,
3113,19,ELEC-1-CB-2POL25A,0.0,False,False,,,,
3114,20,ELEC-1-CB-2POL25A,0.0,False,False,,,,
3115,20,ELEC-1-CB-2POL25A,0.0,False,False,,,,
3116,20,ELEC-1-CB-2POL25A,0.0,False,False,,,,
3117,21,ELEC-1-CB-2POL25A,0.0,False,False,,,,
3118,22,ELEC-1-CB-2POL25A,0.0,False,False,,,,
3119,23,ELEC-1-CB-2POL25A,0.0,False,False,,,,
3120,24,ELEC-1-CB-2POL25A,0.0,False,False,,,,
3121,24,ELEC-1-CB-2POL25A,0.0,False,False,,,,
3122,26,ELEC-1-CB-2POL25A,0.0,False,False,,,,
3123,27,ELEC-1-CB-2POL25A,0.0,False,False,,,,
3124,28,ELEC-1-CB-2POL25A,0.0,False,False,,,,
3125,7,ELEC-1-CB-2POL25A,0.0,True,False,,,,
3126,7,ELEC-1-CB-2POL25A,0.0,True,False,,,,
3127,7,ELEC-1-CB-2POL25A,0.0,True,False,,,,
3128,41,AC-1-01-KEY,0.0,True,True,,,,
3129,41,AC-1-01-KEY,0.0,True,True,,,,
3130,41,AC-1-01-KEY,0.0,True,True,,,,
3131,41,AC-1-01-KEY,0.0,True,True,,,,
3132,39,AC-1-01-KEY,0.0,True,True,,,,
3133,3,ELEC-2-LF-24030A,0.0,True,False,,,,
3134,13,ELEC-2-LF-24030A,0.0,False,False,,,,
3135,14,ELEC-2-LF-24030A,0.0,False,False,,,,
3136,15,ELEC-2-LF-24030A,0.0,False,True,,,,
3137,15,ELEC-2-LF-24030A,0.0,False,False,,,,
3138,16,ELEC-2-LF-24030A,0.0,False,False,,,,
3139,17,ELEC-2-LF-24030A,0.0,False,False,,,,
3140,18,ELEC-2-LF-24030A,0.0,False,False,,,,
3141,19,ELEC-2-LF-24030A,0.0,False,False,,,,
3142,20,ELEC-2-LF-24030A,0.0,False,False,,,,
3143,21,ELEC-2-LF-24030A,0.0,False,False,,,,
3144,22,ELEC-2-LF-24030A,0.0,False,False,,,,
3145,23,ELEC-2-LF-24030A,0.0,False,False,,,,
3146,24,ELEC-2-LF-24030A,0.0,False,False,,,,
3147,24,ELEC-2-LF-24030A,0.0,False,False,,,,
3148,26,ELEC-2-LF-24030A,0.0,False,False,,,,
3149,27,ELEC-2-LF-24030A,0.0,False,False,,,,
3150,28,ELEC-2-LF-24030A,0.0,False,False,,,,
3151,7,ELEC-2-LF-24030A,0.0,True,False,,,,
3152,41,LBL-HV-ENG,0.0,True,True,,,,
3153,41,LBL-HV-ENG,0.0,True,True,,,,
3154,41,LBL-HV-ENG,0.0,True,True,,,,
3155,41,LBL-HV-ENG,0.0,True,True,,,,
3156,41,LBL-HV-ENG,1.0,True,True,,,,
3157,39,LBL-HV-ENG,0.0,True,True,,,,
3158,45,LBL-HV-ENG,1.0,True,True,,,,
3159,43,LBL-HV-ENG,1.0,True,True,10.0,2021-10-25 19:00:00,True,10.0
3160,48,LBL-HV-ENG,1.0,True,True,,,,
3161,49,LBL-HV-ENG,1.0,True,False,,,,
3162,41,LBL-RAD-ENG,0.0,True,True,,,,
3163,41,LBL-RAD-ENG,0.0,True,True,,,,
3164,41,LBL-RAD-ENG,0.0,True,True,,,,
3165,41,LBL-RAD-ENG,0.0,True,True,,,,
3166,41,LBL-RAD-ENG,3.0,True,True,,,,
3167,39,LBL-RAD-ENG,0.0,True,True,,,,
3168,45,LBL-RAD-ENG,3.0,True,True,,,,
3169,43,LBL-RAD-ENG,3.0,True,True,20.0,2021-10-25 19:00:00,True,20.0
3170,48,LBL-RAD-ENG,3.0,True,True,,,,
3171,49,LBL-RAD-ENG,3.0,True,False,,,,
